276,23,1,361,5
277,23,1,362,5
61,23,1,363,5
176,23,1,364,5
278,23,1,365,5
279,23,1,366,4
280,23,1,367,4
38,23,1,368,4
167,23,1,369,4
267,23,1,370,5
281,24,1,371,4
14,24,1,372,4
282,24,1,373,5
283,24,1,374,4
176,24,1,375,5
39,24,1,376,4
152,25,1,377,3
284,25,1,378,4
285,25,1,379,4
102,25,1,380,4
44,25,1,381,4
286,25,1,382,5
287,25,1,383,5
228,25,1,384,4
288,25,1,385,4
161,25,1,386,3
289,25,1,387,5
167,25,1,388,3
290,25,1,389,5
291,25,1,390,5
292,25,1,391,5
293,25,1,392,3
294,25,1,393,4
295,25,1,394,2
296,25,1,395,5
297,25,1,396,4
298,25,1,397,3
299,25,1,398,4
176,25,1,399,4
300,25,1,400,4
301,25,1,401,4
302,25,1,402,5
106,26,1,403,1
303,26,1,404,2
304,26,1,405,2
305,26,1,406,2
306,26,1,407,3
307,26,1,408,5
111,27,1,409,5
189,27,1,410,4
281,28,1,411,5
127,28,1,412,3
205,28,1,413,2
107,28,1,414,5
308,28,1,415,4
309,28,1,416,5
310,28,1,417,4
311,28,1,418,5
312,28,1,419,4
12,29,1,420,3
313,29,1,421,4
314,29,1,422,1
38,29,1,423,4
86,29,1,424,4
315,29,1,425,2
316,29,1,426,2
317,29,1,427,2
318,29,1,428,3
228,29,1,429,3
319,29,1,430,4
163,29,1,431,3
320,29,1,432,4
321,29,1,433,4
182,29,1,434,2
205,29,1,435,2
322,29,1,436,3
200,29,1,437,2
62,29,1,438,3
323,29,1,439,5
169,29,1,440,2
1,30,1,441,5
324,30,1,442,5
325,30,1,443,5
14,30,1,444,4
125,30,1,445,5
127,30,1,446,5
136,30,1,447,3
326,30,1,448,4
327,30,1,449,5
328,30,1,450,5
329,30,1,451,5
61,30,1,452,5
330,30,1,453,5
62,30,1,454,5
41,30,1,455,3
102,31,1,456,4
129,31,1,457,5
127,31,1,458,5
27,31,1,459,4
331,31,1,460,5
61,31,1,461,5
62,31,1,462,5
41,31,1,463,5
332,32,1,464,4
61,32,1,465,5
62,32,1,466,5
41,32,1,467,2
333,33,1,468,5
83,33,1,469,4
334,33,1,470,4
240,33,1,471,1
242,33,1,472,4
335,33,1,473,5
336,33,1,474,5
2,33,1,475,4
102,33,1,476,5
337,33,1,477,4
14,33,1,478,5
136,33,1,479,2
338,33,1,480,4
246,33,1,481,5
226,33,1,482,5
129,33,1,483,4
20,33,1,484,5
339,33,1,485,5
113,33,1,486,3
21,33,1,487,3
228,33,1,488,3
340,33,1,489,4
341,33,1,490,5
342,33,1,491,4
343,33,1,492,5
344,33,1,493,4
345,33,1,494,4
346,33,1,495,5
280,33,1,496,3
347,33,1,497,5
316,33,1,498,4
348,33,1,499,5
349,34,1,500,3
350,34,1,501,1
6,34,1,502,1
38,34,1,503,3
314,34,1,504,1
351,34,1,505,3
352,34,1,506,3
128,34,1,507,3
353,34,1,508,1
354,34,1,509,1
238,34,1,510,4
205,34,1,511,2
355,34,1,512,1
356,34,1,513,3
357,35,1,514,4
322,35,1,515,4
358,36,1,516,4
359,36,1,517,2
19,36,1,518,4
360,36,1,519,5
45,36,1,520,5
361,36,1,521,4
362,36,1,522,3
181,36,1,523,4
68,36,1,524,5
67,36,1,525,5
363,36,1,526,4
91,36,1,527,4
364,36,1,528,5
365,36,1,529,5
366,36,1,530,4
367,36,1,531,4
368,36,1,532,4
369,36,1,533,4
161,36,1,534,4
93,36,1,535,4
370,36,1,536,4
69,36,1,537,3
371,36,1,538,5
249,36,1,539,4
372,36,1,540,5
182,36,1,541,4
373,36,1,542,5
374,36,1,543,3
375,36,1,544,5
376,36,1,545,4
377,36,1,546,5
378,36,1,547,5
379,36,1,548,4
380,36,1,549,3
381,36,1,550,5
115,36,1,551,4
382,36,1,552,4
383,36,1,553,5
384,36,1,554,5
385,36,1,555,5
386,36,1,556,4
387,36,1,557,5
388,36,1,558,5
27,36,1,559,4
389,36,1,560,5
390,36,1,561,5
391,36,1,562,4
392,36,1,563,5
393,36,1,564,5
394,36,1,565,5
395,36,1,566,5
27,36,1,567,4
396,36,1,568,5
397,36,1,569,3
398,36,1,570,4
62,36,1,571,5
399,36,1,572,5
400,36,1,573,4
401,36,1,574,5
44,36,1,575,5
6,37,1,576,5
14,37,1,577,4
402,37,1,578,4
127,37,1,579,2
9,37,1,580,4
403,37,1,581,5
288,37,1,582,3
170,37,1,583,4
255,37,1,584,5
27,37,1,585,3
404,37,1,586,3
233,37,1,587,5
405,37,1,588,4
406,37,1,589,3
407,37,1,590,4
200,37,1,591,3
61,37,1,592,5
408,37,1,593,3
355,37,1,594,3
62,37,1,595,4
280,37,1,596,4
39,37,1,597,5
409,38,1,598,1
113,38,1,599,4
27,38,1,600,2
255,38,1,601,4
280,38,1,602,4
223,38,1,603,3
410,39,1,604,3
205,39,1,605,1
411,39,1,606,1
412,40,1,607,4
413,40,1,608,4
414,40,1,609,3
415,40,1,610,5
211,40,1,611,3
416,40,1,612,4
370,40,1,613,3
321,40,1,614,5
194,40,1,615,3
27,40,1,616,4
417,40,1,617,2
409,40,1,618,3
418,40,1,619,3
419,40,1,620,3
62,40,1,621,2
237,40,1,622,4
24,41,1,623,3
420,41,1,624,5
420,41,1,625,3
203,41,1,626,4
421,41,1,627,5
101,41,1,628,3
12,41,1,629,4
422,41,1,630,5
423,41,1,631,4
155,41,1,632,4
424,41,1,633,5
425,41,1,634,5
426,41,1,635,5
197,41,1,636,4
363,41,1,637,3
129,41,1,638,4
427,41,1,639,5
428,41,1,640,5
127,41,1,641,4
429,41,1,642,4
430,41,1,643,4
431,41,1,644,5
127,41,1,645,5
432,41,1,646,4
136,41,1,647,5
433,41,1,648,5
433,41,1,649,5
388,41,1,650,5
434,41,1,651,4
435,41,1,652,5
436,41,1,653,1
437,41,1,654,5
272,41,1,655,4
438,41,1,656,4
218,41,1,657,3
439,41,1,658,5
440,41,1,659,5
441,41,1,660,5
176,41,1,661,5
442,41,1,662,4
443,41,1,663,5
444,41,1,664,2
237,41,1,665,3
445,41,1,666,3
446,41,1,667,5
375,41,1,668,5
447,41,1,669,5
424,42,1,670,4
318,42,1,671,3
127,42,1,672,5
448,42,1,673,2
449,42,1,674,4
450,42,1,675,3
136,42,1,676,2
451,42,1,677,4
434,42,1,678,3
356,42,1,679,5
176,42,1,680,5
444,42,1,681,1
237,42,1,682,3
420,43,1,683,5
203,43,1,684,4
8,43,1,685,4
10,43,1,686,3
101,43,1,687,4
127,43,1,688,4
388,43,1,689,5
205,43,1,690,4
136,43,1,691,4
434,43,1,692,5
452,43,1,693,5
60,43,1,694,4
453,43,1,695,4
439,43,1,696,5
441,43,1,697,5
454,43,1,698,5
176,43,1,699,5
420,44,1,700,5
203,44,1,701,3
101,44,1,702,3
127,44,1,703,3
136,44,1,704,3
452,44,1,705,3
100,44,1,706,3
60,44,1,707,4
439,44,1,708,4
203,45,1,709,4
420,45,1,710,5
101,45,1,711,4
127,45,1,712,3
136,45,1,713,3
455,45,1,714,5
60,45,1,715,4
453,45,1,716,4
454,45,1,717,4
176,45,1,718,5
197,46,1,719,4
420,46,1,720,3
101,46,1,721,3
127,46,1,722,4
70,46,1,723,2
136,46,1,724,2
452,46,1,725,1
439,46,1,726,3
176,46,1,727,3
420,47,1,728,5
101,47,1,729,5
136,47,1,730,5
455,47,1,731,4
146,47,1,732,5
456,47,1,733,5
457,47,1,734,4
458,48,1,735,4
121,48,1,736,2
169,48,1,737,5
169,48,1,738,5
459,48,1,739,5
459,48,1,740,4
192,48,1,741,3
460,48,1,742,3
461,48,1,743,3
462,48,1,744,4
463,48,1,745,5
464,48,1,746,4
465,48,1,747,5
203,48,1,748,5
466,48,1,749,5
467,48,1,750,1
468,48,1,751,4
469,48,1,752,5
470,48,1,753,3
471,48,1,754,4
472,48,1,755,3
473,48,1,756,5
473,48,1,757,5
474,48,1,758,5
475,48,1,759,5
476,48,1,760,5
477,48,1,761,5
86,48,1,762,2
38,48,1,763,4
179,48,1,764,4
170,48,1,765,5
8,48,1,766,5
8,48,1,767,3
336,48,1,768,3
225,48,1,769,3
478,48,1,770,2
170,48,1,771,3
170,48,1,772,5
479,48,1,773,5
157,48,1,774,4
211,48,1,775,5
211,48,1,776,3
480,48,1,777,5
481,48,1,778,5
482,48,1,779,2
337,48,1,780,4
102,48,1,781,5
102,48,1,782,4
307,48,1,783,4
483,48,1,784,5
484,48,1,785,5
485,48,1,786,5
486,48,1,787,5
362,48,1,788,2
352,48,1,789,5
487,48,1,790,3
363,48,1,791,4
129,48,1,792,2
45,48,1,793,4
127,48,1,794,4
20,48,1,795,4
416,48,1,796,5
416,48,1,797,5
488,48,1,798,4
238,48,1,799,4
489,48,1,800,3
490,48,1,801,5
491,48,1,802,4
492,48,1,803,5
493,48,1,804,5
163,48,1,805,5
362,48,1,806,4
382,48,1,807,4
163,48,1,808,5
494,48,1,809,2
432,48,1,810,5
495,48,1,811,5
496,48,1,812,5
497,48,1,813,5
498,48,1,814,5
94,48,1,815,5
499,48,1,816,5
500,48,1,817,5
501,48,1,818,4
502,48,1,819,3
282,48,1,820,3
503,48,1,821,5
504,48,1,822,4
505,48,1,823,5
506,48,1,824,2
205,48,1,825,3
507,48,1,826,5
161,48,1,827,5
374,48,1,828,2
27,48,1,829,2
508,48,1,830,3
497,48,1,831,3
509,48,1,832,5
510,48,1,833,1
511,48,1,834,3
512,48,1,835,2
513,48,1,836,4
514,48,1,837,4
515,48,1,838,3
516,48,1,839,5
517,48,1,840,2
518,48,1,841,4
519,48,1,842,3
520,48,1,843,3
521,48,1,844,4
62,48,1,845,3
522,48,1,846,4
523,48,1,847,4
106,48,1,848,3
200,48,1,849,4
524,48,1,850,5
524,48,1,851,3
280,48,1,852,2
525,48,1,853,4
444,48,1,854,1
526,48,1,855,5
527,48,1,856,5
528,48,1,857,3
529,48,1,858,5
530,48,1,859,3
203,48,1,860,5
121,48,1,861,5
127,49,1,862,3
327,49,1,863,4
67,50,1,864,5
122,50,1,865,5
2,50,1,866,3
38,50,1,867,3
179,50,1,868,4
531,50,1,869,4
155,50,1,870,4
102,50,1,871,4
124,50,1,872,4
532,50,1,873,5
286,50,1,874,5
533,50,1,875,5
129,50,1,876,4
20,50,1,877,3
534,50,1,878,5
535,50,1,879,4
536,50,1,880,4
228,50,1,881,5
249,50,1,882,5
375,50,1,883,4
537,50,1,884,4
432,50,1,885,4
538,50,1,886,4
255,50,1,887,4
377,50,1,888,4
264,50,1,889,4
539,50,1,890,5
540,50,1,891,2
27,50,1,892,4
541,50,1,893,4
542,50,1,894,2
543,50,1,895,4
544,50,1,896,4
545,50,1,897,5
546,50,1,898,4
547,50,1,899,5
548,50,1,900,4
549,50,1,901,1
550,50,1,902,1
355,50,1,903,4
551,50,1,904,3
552,50,1,905,5
106,50,1,906,4
301,50,1,907,4
39,50,1,908,5
349,50,1,909,4
507,50,1,910,5
479,51,1,911,3
238,51,1,912,4
553,51,1,913,4
554,51,1,914,4
555,51,1,915,4
182,51,1,916,4
106,51,1,917,3
480,51,1,918,4
556,52,1,919,4
557,52,1,920,5
558,52,1,921,5
409,52,1,922,5
559,52,1,923,4
560,52,1,924,5
438,52,1,925,5
561,52,1,926,5
562,52,1,927,3
197,52,1,928,4
563,53,1,929,5
563,53,1,930,5
87,53,1,931,5
564,53,1,932,4
565,53,1,933,4
566,53,1,934,4
567,53,1,935,5
480,53,1,936,5
568,53,1,937,5
569,53,1,938,5
570,53,1,939,4
571,53,1,940,4
572,53,1,941,4
573,53,1,942,4
574,53,1,943,3
575,53,1,944,5
576,53,1,945,5
577,53,1,946,5
578,53,1,947,4
579,53,1,948,5
580,53,1,949,5
581,53,1,950,5
582,53,1,951,4
583,53,1,952,1
285,53,1,953,4
584,53,1,954,4
12,53,1,955,5
585,53,1,956,3
586,53,1,957,3
587,53,1,958,2
588,53,1,959,4
589,53,1,960,5
590,53,1,961,5
591,53,1,962,5
592,53,1,963,3
593,53,1,964,3
594,53,1,965,5
595,53,1,966,3
596,53,1,967,4
597,53,1,968,3
67,53,1,969,5
252,53,1,970,2
226,53,1,971,5
337,53,1,972,4
598,53,1,973,5
599,53,1,974,2
86,53,1,975,2
600,53,1,976,4
601,53,1,977,4
602,53,1,978,4
603,53,1,979,4
604,53,1,980,4
605,53,1,981,4
91,53,1,982,4
606,53,1,983,4
607,53,1,984,5
608,53,1,985,4
609,53,1,986,4
124,53,1,987,4
610,53,1,988,5
611,53,1,989,4
612,53,1,990,5
613,53,1,991,3
614,53,1,992,5
117,53,1,993,4
615,53,1,994,4
369,53,1,995,5
8,53,1,996,4
616,53,1,997,4
617,53,1,998,4
618,53,1,999,4
619,53,1,1000,4
322,53,1,1001,3
620,53,1,1002,5
171,53,1,1003,5
621,53,1,1004,5
622,53,1,1005,5
623,53,1,1006,5
167,53,1,1007,5
532,53,1,1008,5
624,53,1,1009,2
375,53,1,1010,5
625,53,1,1011,4
626,53,1,1012,5
45,53,1,1013,5
507,53,1,1014,4
627,53,1,1015,4
161,53,1,1016,4
364,53,1,1017,3
628,53,1,1018,4
629,53,1,1019,4
542,53,1,1020,4
630,53,1,1021,2
631,53,1,1022,5
632,53,1,1023,3
378,53,1,1024,4
228,53,1,1025,5
367,53,1,1026,4
340,53,1,1027,4
633,53,1,1028,5
634,53,1,1029,5
374,53,1,1030,4
318,53,1,1031,5
635,53,1,1032,4
288,53,1,1033,4
636,53,1,1034,5
637,53,1,1035,5
89,53,1,1036,4
638,53,1,1037,4
448,53,1,1038,5
639,53,1,1039,5
640,53,1,1040,5
161,53,1,1041,4
641,53,1,1042,4
317,53,1,1043,4
642,53,1,1044,4
643,53,1,1045,4
23,53,1,1046,5
94,53,1,1047,5
16,53,1,1048,4
67,53,1,1049,5
644,53,1,1050,3
645,53,1,1051,4
646,53,1,1052,4
647,53,1,1053,5
648,53,1,1054,5
649,53,1,1055,5
650,53,1,1056,5
651,53,1,1057,4
652,53,1,1058,4
653,53,1,1059,3
72,53,1,1060,3
654,53,1,1061,5
655,53,1,1062,3
656,53,1,1063,3
657,53,1,1064,5
658,53,1,1065,5
659,53,1,1066,5
660,53,1,1067,5
661,53,1,1068,5
136,53,1,1069,3
662,53,1,1070,5
409,53,1,1071,5
663,53,1,1072,4
664,53,1,1073,5
95,53,1,1074,5
665,53,1,1075,3
666,53,1,1076,4
667,53,1,1077,4
668,53,1,1078,3
669,53,1,1079,4
670,53,1,1080,5
546,53,1,1081,5
671,53,1,1082,4
497,53,1,1083,4
672,53,1,1084,3
68,53,1,1085,4
673,53,1,1086,5
674,53,1,1087,5
675,53,1,1088,5
676,53,1,1089,5
677,53,1,1090,4
678,53,1,1091,3
679,53,1,1092,5
680,53,1,1093,5
681,53,1,1094,3
682,53,1,1095,4
683,53,1,1096,5
684,53,1,1097,4
685,53,1,1098,5
686,53,1,1099,5
687,53,1,1100,5
688,53,1,1101,4
689,53,1,1102,3
484,53,1,1103,4
690,53,1,1104,4
691,53,1,1105,1
692,53,1,1106,5
693,53,1,1107,5
694,53,1,1108,2
695,53,1,1109,5
696,53,1,1110,5
697,53,1,1111,4
698,53,1,1112,4
699,53,1,1113,4
700,53,1,1114,2
701,53,1,1115,3
208,53,1,1116,3
702,53,1,1117,4
703,53,1,1118,4
696,53,1,1119,5
163,53,1,1120,4
704,53,1,1121,5
705,53,1,1122,4
39,53,1,1123,3
706,53,1,1124,5
707,53,1,1125,3
222,53,1,1126,5
708,53,1,1127,3
34,53,1,1128,3
399,53,1,1129,3
709,53,1,1130,4
710,53,1,1131,3
711,53,1,1132,4
712,53,1,1133,5
713,53,1,1134,5
714,53,1,1135,5
715,53,1,1136,4
716,53,1,1137,3
717,53,1,1138,4
718,54,1,1139,4
719,54,1,1140,2
720,54,1,1141,4
102,54,1,1142,4
721,54,1,1143,4
369,54,1,1144,5
425,54,1,1145,4
722,54,1,1146,5
136,54,1,1147,5
433,54,1,1148,5
723,54,1,1149,5
434,54,1,1150,4
455,54,1,1151,3
724,54,1,1152,4
208,54,1,1153,4
725,54,1,1154,5
375,54,1,1155,3
182,55,1,1156,2
106,55,1,1157,3
726,56,1,1158,4
150,56,1,1159,5
24,56,1,1160,5
12,56,1,1161,4
727,56,1,1162,5
728,56,1,1163,4
720,56,1,1164,5
447,56,1,1165,5
153,56,1,1166,5
91,56,1,1167,5
155,56,1,1168,4
409,56,1,1169,5
729,56,1,1170,5
4,56,1,1171,5
157,56,1,1172,5
338,56,1,1173,5
363,56,1,1174,5
127,56,1,1175,5
730,56,1,1176,5
128,56,1,1177,5
226,56,1,1178,4
731,56,1,1179,5
732,56,1,1180,5
21,56,1,1181,4
733,56,1,1182,5
159,56,1,1183,5
734,56,1,1184,5
735,56,1,1185,5
240,56,1,1186,5
736,56,1,1187,5
391,56,1,1188,5
391,56,1,1189,5
737,56,1,1190,4
170,56,1,1191,5
388,56,1,1192,5
738,56,1,1193,5
739,56,1,1194,5
653,56,1,1195,5
740,56,1,1196,5
741,56,1,1197,5
742,56,1,1198,5
743,56,1,1199,5
744,56,1,1200,5
163,56,1,1201,5
745,56,1,1202,5
139,56,1,1203,5
746,56,1,1204,5
747,56,1,1205,5
748,56,1,1206,5
401,56,1,1207,5
749,56,1,1208,5
35,56,1,1209,5
750,56,1,1210,4
751,56,1,1211,5
752,56,1,1212,4
753,56,1,1213,5
754,56,1,1214,5
398,56,1,1215,5
189,56,1,1216,5
755,56,1,1217,5
756,56,1,1218,5
188,56,1,1219,5
757,56,1,1220,5
758,56,1,1221,5
39,56,1,1222,5
163,56,1,1223,4
759,56,1,1224,5
167,56,1,1225,4
760,56,1,1226,5
375,56,1,1227,4
321,56,1,1228,5
761,57,1,1229,4
762,57,1,1230,4
763,57,1,1231,5
226,57,1,1232,5
764,57,1,1233,5
765,57,1,1234,5
68,57,1,1235,5
766,57,1,1236,3
346,57,1,1237,5
704,57,1,1238,4
767,57,1,1239,4
653,57,1,1240,4
768,57,1,1241,5
369,57,1,1242,5
12,58,1,1243,3
364,58,1,1244,1
160,58,1,1245,4
769,58,1,1246,4
770,58,1,1247,4
161,58,1,1248,3
771,58,1,1249,2
772,58,1,1250,2
773,58,1,1251,2
375,58,1,1252,1
774,59,1,1253,5
24,59,1,1254,5
225,59,1,1255,5
12,59,1,1256,5
482,59,1,1257,4
102,59,1,1258,4
363,59,1,1259,4
129,59,1,1260,5
45,59,1,1261,5
20,59,1,1262,5
249,59,1,1263,4
775,59,1,1264,4
432,59,1,1265,5
776,59,1,1266,4
647,59,1,1267,5
391,59,1,1268,4
322,59,1,1269,4
777,59,1,1270,5
778,59,1,1271,5
779,59,1,1272,4
780,59,1,1273,5
74,59,1,1274,4
74,59,1,1275,5
781,59,1,1276,5
782,59,1,1277,5
783,59,1,1278,5
205,59,1,1279,4
784,59,1,1280,4
785,59,1,1281,5
786,59,1,1282,4
182,59,1,1283,4
787,59,1,1284,5
788,59,1,1285,5
513,59,1,1286,4
789,59,1,1287,5
790,59,1,1288,4
791,59,1,1289,5
792,59,1,1290,5
793,59,1,1291,4
794,59,1,1292,5
221,59,1,1293,5
795,59,1,1294,5
208,59,1,1295,4
147,59,1,1296,5
62,59,1,1297,5
796,59,1,1298,5
375,59,1,1299,3
323,59,1,1300,2
447,59,1,1301,4
797,59,1,1302,5
321,60,1,1303,4
205,60,1,1304,5
131,60,1,1305,5
403,60,1,1306,5
27,60,1,1307,5
320,60,1,1308,5
579,60,1,1309,2
533,60,1,1310,4
163,60,1,1311,5
798,60,1,1312,4
799,60,1,1313,4
800,60,1,1314,2
801,60,1,1315,3
802,60,1,1316,5
803,60,1,1317,5
142,60,1,1318,5
176,60,1,1319,5
356,60,1,1320,2
804,60,1,1321,4
62,60,1,1322,5
321,61,1,1323,5
205,61,1,1324,5
105,61,1,1325,5
805,61,1,1326,5
806,61,1,1327,2
200,61,1,1328,2
807,61,1,1329,3
2,62,1,1330,4
462,62,1,1331,5
150,62,1,1332,5
808,62,1,1333,5
809,62,1,1334,5
86,62,1,1335,4
153,62,1,1336,5
91,62,1,1337,5
170,62,1,1338,4
155,62,1,1339,5
810,62,1,1340,5
156,62,1,1341,5
553,62,1,1342,5
157,62,1,1343,5
351,62,1,1344,5
127,62,1,1345,5
730,62,1,1346,5
128,62,1,1347,5
811,62,1,1348,5
812,62,1,1349,5
228,62,1,1350,5
382,62,1,1351,5
159,62,1,1352,5
735,62,1,1353,4
160,62,1,1354,5
813,62,1,1355,5
194,62,1,1356,5
391,62,1,1357,4
814,62,1,1358,5
800,62,1,1359,5
320,62,1,1360,5
163,62,1,1361,5
739,62,1,1362,5
388,62,1,1363,5
